,True,False,Cookies By Design,[],/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcookies-by-design-exton&amp;request_id=00dc6b9f1b98ce02&amp;signature=d1078efeebae1c35a9e79cabb326c51148d586471c0adb6b58512173480b55aa&amp;slot=0,"[{'title': 'Flowers &amp; Gifts', 'url': '/search?find_desc=Flowers+%26+Gifts&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sanatoga%2C+PA'}]",,3.9,True,22,,[],(610) 594-0122,,,,https://biz.yelp.com,[],{},cookies-by-design-exton,/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3D344d20a76b0569326e3c26f2cd17f9850717b1d11c47984f2d3fe6b3fd64bda3%26src_bizid%3Dhe7jCIftIxGmis8fkbhiXw%26url%3Dhttp%253A%252F%252Fcookiesbydesign.com%26website_link_type%3Dwebsite&amp;request_id=00dc6b9f1b98ce02&amp;signature=9fe967cf4d1dafd8b0106456fda93f48c8bea61cfbda316703207ac104804321&amp;slot=0
,True,False,Peanut Bar Restaurant,[],/adredir?ad_business_id=pqbINdfNV9bn0sGJx-wTug&amp;campaign_id=AK0WdZgTvcX3OoR-S4iyZA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeanut-bar-restaurant-reading&amp;request_id=00dc6b9f1b98ce02&amp;signature=db1f072097f5ef807c517b7c22980a125289b1d6f77d38df593fe830a58f93de&amp;slot=1,"[{'title': 'American (Traditional)', 'url': '/search?find_desc=American+%28Traditional%29&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Burgers', 'url': '/search?find_desc=Burgers&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Seafood', 'url': '/search?find_desc=Seafood&amp;find_loc=Sanatoga%2C+PA'}]",,3.6,True,120,,[],(610) 376-8500,,,,https://biz.yelp.com,[],{},peanut-bar-restaurant-reading,/adredir?ad_business_id=pqbINdfNV9bn0sGJx-wTug&amp;campaign_id=AK0WdZgTvcX3OoR-S4iyZA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3Da17d865cba35d5206c6a59e2658d6456d2ae11bf294cf0043161591ddd0b3cc3%26src_bizid%3DpqbINdfNV9bn0sGJx-wTug%26url%3Dhttps%253A%252F%252Fwww.peanutbar.com%26website_link_type%3Dwebsite&amp;request_id=00dc6b9f1b98ce02&amp;signature=46f2011b78b68b6809e8ac00a9716995e857860564100946aa6a527a156504f4&amp;slot=1
,True,False,Corropolese Bakery &amp; Deli,[],/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorropolese-bakery-and-deli-royersford&amp;request_id=9e5977887dfd9fba&amp;signature=71fe2afc8a770d4122754b1b9b89e616f3800391e34d661994a5587d2e2f0d4f&amp;slot=0,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Delis', 'url': '/search?find_desc=Delis&amp;find_loc=Sanatoga%2C+PA'}]",,4.3,False,118,,[],(610) 495-8331,,,,https://biz.yelp.com,[],{},corropolese-bakery-and-deli-royersford,/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578715%26s%3D42dd4684b1436d2d5369c4f74a8618fe2bb12d7bbc91496dbf0298155f141216%26src_bizid%3DScXMp9vL7yjmG__hRK8azw%26url%3Dhttp%253A%252F%252Fwww.corropolesebakery.com%26website_link_type%3Dwebsite&amp;request_id=9e5977887dfd9fba&amp;signature=46d847375f86cc428e4c31e92e66c64b79d1359b3d886ff367b9ab22d97622ff&amp;slot=0
,True,False,Subway,[],/adredir?ad_business_id=ybgLYF_SpBTmlWqa3S3lcw&amp;campaign_id=ABiV_4OOxsjGbYlUgOL2iA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsubway-pottstown-7&amp;request_id=9e5977887dfd9fba&amp;signature=56d6f4af9c0dc6e49f6ac403d9f9e79baaa0decd5092c666e91cfeb976869aaf&amp;slot=1,"[{'title': 'American (New)', 'url': '/search?find_desc=American+%28New%29&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Salad', 'url': '/search?find_desc=Salad&amp;find_loc=Sanatoga%2C+PA'}]",,3.2,False,6,,[],+1-610-323-1442,,,,https://biz.yelp.com,[],{},subway-pottstown-7,/adredir?ad_business_id=ybgLYF_SpBTmlWqa3S3lcw&amp;campaign_id=ABiV_4OOxsjGbYlUgOL2iA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578715%26s%3Df197f236b73e2df3eeda63add408bfa0f9c70b05fe699b67b1c4117ab781e69d%26src_bizid%3DybgLYF_SpBTmlWqa3S3lcw%26url%3Dhttps%253A%252F%252Fad.doubleclick.net%252Fddm%252Ftrackclk%252FN6543.128182.YELP.COM%252FB30063031.369817863%253Bdc_trk_aid%253D560624405%253Bdc_trk_cid%253D195058938%253Bdc_lat%253D%253Bdc_rdid%253D%253Btag_for_child_directed_treatment%253D%253Btfua%253D%253Bltd%253D%253Bdc_tdv%253D1%26website_link_type%3Dwebsite&amp;request_id=9e5977887dfd9fba&amp;signature=69309e07e98dee82440dbdf3830946fb8465f098e69e3fa46fbc047c6999bfbd&amp;slot=1
,True,False,Corropolese Bakery &amp; Deli,[],/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorropolese-bakery-and-deli-royersford&amp;request_id=1e9213b71a9aba9a&amp;signature=081bbcea38ccfd0becc227496621f61853c24a85333da975d128fa0a875ff9d6&amp;slot=0,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Delis', 'url': '/search?find_desc=Delis&amp;find_loc=Sanatoga%2C+PA'}]",,4.3,True,118,,[],(610) 495-8331,,,,https://biz.yelp.com,[],{},corropolese-bakery-and-deli-royersford,/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3De631a2c60642f524831bdc5638dea0f94f5f6c8cfa4a07c97f3cc5c0ab900521%26src_bizid%3DScXMp9vL7yjmG__hRK8azw%26url%3Dhttp%253A%252F%252Fwww.corropolesebakery.com%26website_link_type%3Dwebsite&amp;request_id=1e9213b71a9aba9a&amp;signature=17e4bd333490f73758e6fa52136a03d9b22de3fe5770dcab14b296c30bbd4a0d&amp;slot=0
,True,False,Cookies By Design,[],/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcookies-by-design-exton&amp;request_id=1e9213b71a9aba9a&amp;signature=fd34143282263a99fb78b6f44dbd48280b96322204b6057d8ac53b247eb57b96&amp;slot=1,"[{'title': 'Flowers &amp; Gifts', 'url': '/search?find_desc=Flowers+%26+Gifts&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}]",,3.9,True,22,,[],(610) 594-0122,,,,https://biz.yelp.com,[],{},cookies-by-design-exton,/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3D344d20a76b0569326e3c26f2cd17f9850717b1d11c47984f2d3fe6b3fd64bda3%26src_bizid%3Dhe7jCIftIxGmis8fkbhiXw%26url%3Dhttp%253A%252F%252Fcookiesbydesign.com%26website_link_type%3Dwebsite&amp;request_id=1e9213b71a9aba9a&amp;signature=1a76bf3e595af9eb815118a87367d2a905e8ec79533c175dd7ae4d17089a691b&amp;slot=1
,True,False,Corropolese Bakery &amp; Deli,[],/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorropolese-bakery-and-deli-royersford&amp;request_id=c330d47ec3b80f72&amp;signature=dd5ebea31770dfbba98880d6fb593b24b3b815ef9e03b4a3caecb62cefa4f2db&amp;slot=0,"[{'title': 'Delis', 'url': '/search?find_desc=Delis&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}]",,4.3,False,118,,[],(610) 495-8331,,,,https://biz.yelp.com,[],{},corropolese-bakery-and-deli-royersford,/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3De631a2c60642f524831bdc5638dea0f94f5f6c8cfa4a07c97f3cc5c0ab900521%26src_bizid%3DScXMp9vL7yjmG__hRK8azw%26url%3Dhttp%253A%252F%252Fwww.corropolesebakery.com%26website_link_type%3Dwebsite&amp;request_id=c330d47ec3b80f72&amp;signature=d9d842440d949b53404f933c13fa7712087d3c272b438ae640311ffdc5c51dda&amp;slot=0
,True,False,Wawa,[],/adredir?ad_business_id=Rmr_kEVZGzIqzLRjWsmP-A&amp;campaign_id=Z-umyDmGZwdAoTLV0c7fFA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwawa-pottstown&amp;request_id=c330d47ec3b80f72&amp;signature=7b55a72ef4ed13af33520f3a3e03df73ee23965cc4b1372ae20410cb0aceec2d&amp;slot=1,"[{'title': 'Gas Stations', 'url': '/search?find_desc=Gas+Stations&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Convenience Stores', 'url': '/search?find_desc=Convenience+Stores&amp;find_loc=Sanatoga%2C+PA'}]",,0.0,False,9,,[],+1-610-718-0889,,,,https://biz.yelp.com,[],{},wawa-pottstown,/adredir?ad_business_id=Rmr_kEVZGzIqzLRjWsmP-A&amp;campaign_id=Z-umyDmGZwdAoTLV0c7fFA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578716%26s%3D1c782fa5c9d553faa8854acb9e83062713f98a0b8309cccc860d240ac7f27f0b%26src_bizid%3DRmr_kEVZGzIqzLRjWsmP-A%26url%3Dhttps%253A%252F%252Fwww.wawa.com%252Flocations%252F8040%253Futm_source%253Dyelp%2526utm_medium%253Dyelpprofiles%2526utm_campaign%253D2023yelpwebsiteclicks%26website_link_type%3Dwebsite&amp;request_id=c330d47ec3b80f72&amp;signature=3b7749eae77eb3d4f554b10b649e426be881270bfe12fb8d830c7ffb7426a206&amp;slot=1
,True,False,Corropolese Bakery &amp; Deli,[],/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorropolese-bakery-and-deli-royersford&amp;request_id=a2291ee52aa803a8&amp;signature=45af1adda982ee2539ea1278e24b1d01d5c15be5b35f25c198fd46c072e67251&amp;slot=0,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Delis', 'url': '/search?find_desc=Delis&amp;find_loc=Sanatoga%2C+PA'}]",,4.3,False,118,,[],(610) 495-8331,,,,https://biz.yelp.com,[],{},corropolese-bakery-and-deli-royersford,/adredir?ad_business_id=ScXMp9vL7yjmG__hRK8azw&amp;campaign_id=SE8i4ykQbQSyfFnIv-_qjw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578715%26s%3D42dd4684b1436d2d5369c4f74a8618fe2bb12d7bbc91496dbf0298155f141216%26src_bizid%3DScXMp9vL7yjmG__hRK8azw%26url%3Dhttp%253A%252F%252Fwww.corropolesebakery.com%26website_link_type%3Dwebsite&amp;request_id=a2291ee52aa803a8&amp;signature=c42caee8e8e11bf131856613d94ab77405ead12cfdab64a18322ba71f413608f&amp;slot=0
,True,False,Cookies By Design,[],/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcookies-by-design-exton&amp;request_id=a2291ee52aa803a8&amp;signature=51c8a16e12d0b3c18946b47c6fa33b14f160218f76b5a43f50ef95f869b02b33&amp;slot=1,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Flowers &amp; Gifts', 'url': '/search?find_desc=Flowers+%26+Gifts&amp;find_loc=Sanatoga%2C+PA'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sanatoga%2C+PA'}]",,3.9,False,22,,[],(610) 594-0122,,,,https://biz.yelp.com,[],{},cookies-by-design-exton,/adredir?ad_business_id=he7jCIftIxGmis8fkbhiXw&amp;campaign_id=iAQXUUA1sL6bwQ22oiuPdA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695578715%26s%3Db0d00b09eb38ec5f536225559559bc3ad97f42592cf2b8a7bd3794b162c68adc%26src_bizid%3Dhe7jCIftIxGmis8fkbhiXw%26url%3Dhttp%253A%252F%252Fcookiesbydesign.com%26website_link_type%3Dwebsite&amp;request_id=a2291ee52aa803a8&amp;signature=6c48e384246c140263665494a1d7710f2ac2a353847d20aa802260b619ecb51e&amp;slot=1
