,True,True,A La Mousse,[],/adredir?ad_business_id=p1Y8bMd0ixx1dzj9oTjEOw&amp;campaign_id=O-HdMa5okEvXjm0QmaPfmw&amp;click_origin=search_results&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fa-la-mousse-philadelphia-6&amp;request_id=5bdaf1e53ef0d748&amp;signature=c89e35fe44d80261345378b801467ab6182d50904c636e1990d61576b4acd751&amp;slot=0,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",,4.8,False,87,,['Rittenhouse Square'],,,,,https://biz.yelp.com,[],{},a-la-mousse-philadelphia-6,/adredir?ad_business_id=p1Y8bMd0ixx1dzj9oTjEOw&amp;campaign_id=O-HdMa5okEvXjm0QmaPfmw&amp;click_origin=search_results_visit_website&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fp1Y8bMd0ixx1dzj9oTjEOw&amp;request_id=5bdaf1e53ef0d748&amp;signature=f70c3094275c157f152e7d8a76c6f1728a7c83853e9f2c7a065063b907de4a70&amp;slot=0
,True,True,Prince Tea House,[],/adredir?ad_business_id=nMDteyIwo3zLbqm45xBwFw&amp;campaign_id=nyJH-0iWranaNaMl1Red0g&amp;click_origin=search_results&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fprince-tea-house-philadelphia&amp;request_id=5bdaf1e53ef0d748&amp;signature=7b7b883944d2c3d3464b25ef441e2ad78c7323efac18c7136a84799f824c7695&amp;slot=1,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Evesham%2C+NJ'}]",,4.5,False,236,,['Chinatown'],,,,,https://biz.yelp.com,[],{},prince-tea-house-philadelphia,/adredir?ad_business_id=nMDteyIwo3zLbqm45xBwFw&amp;campaign_id=nyJH-0iWranaNaMl1Red0g&amp;click_origin=search_results_visit_website&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695686959%26s%3De7632cda5ddea1b0d8e39935057400d50b1007d8673b9ed32ee12454f581250d%26src_bizid%3DnMDteyIwo3zLbqm45xBwFw%26url%3Dhttp%253A%252F%252Fwww.princeteahouse.com%26website_link_type%3Dwebsite&amp;request_id=5bdaf1e53ef0d748&amp;signature=aab7b894468ad493d6ff03aae34bf01bac281d06ed6c99f638547fd8301ff5b0&amp;slot=1
,True,True,Starbucks,[],/adredir?ad_business_id=xqWUMFEEbQla7B8lbUTrlA&amp;campaign_id=YAOhP42oaNXG7sRWBHB3qA&amp;click_origin=search_results&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-evesham&amp;request_id=5bdaf1e53ef0d748&amp;signature=7d1e98bba6e493aaaac8ef810174a5e986b368a6dcb5c23b43f4355637f4fd24&amp;slot=2,"[{'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",,3.2,False,45,,[],,,,,https://biz.yelp.com,[],{},starbucks-evesham,/adredir?ad_business_id=xqWUMFEEbQla7B8lbUTrlA&amp;campaign_id=YAOhP42oaNXG7sRWBHB3qA&amp;click_origin=search_results_visit_website&amp;placement=carousel_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695686959%26s%3Df1c77d85471a4d4882d087365a649f81dbe7eea6cfca76d2d7f19079210c2245%26src_bizid%3DxqWUMFEEbQla7B8lbUTrlA%26url%3Dhttps%253A%252F%252Fstarbucks.app.link%252FWAQIMvWiJsb%253F%2525243p%253Da_yelp%253F~customer_placement%253Dsearch%2526~campaign%253Dfy23fallsearch%2526~creative_name%253Dfeaturedmenu%26website_link_type%3Dwebsite&amp;request_id=5bdaf1e53ef0d748&amp;signature=f4ea59d86c63edc0d8bef969a24bd5fef472fd4b9be1b775572598998d57a420&amp;slot=2
,True,False,Cafe El Colombiano,[],/adredir?ad_business_id=d2wteIZ-dXLy70SgM3dW_w&amp;campaign_id=4P6SqmR9JRCa6V3W7ZgZiA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=1&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcafe-el-colombiano-cam&amp;request_id=5bdaf1e53ef0d748&amp;signature=48c29e18967f8d9bad99c21811e7dc6ad1e6a830f55d96a4f35ca884da1f9ea0&amp;slot=0,"[{'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Evesham%2C+NJ'}]",,0.0,False,0,,[],(856) 355-8955,,,,https://biz.yelp.com,[],{},cafe-el-colombiano-cam,/adredir?ad_business_id=d2wteIZ-dXLy70SgM3dW_w&amp;campaign_id=4P6SqmR9JRCa6V3W7ZgZiA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=1&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fd2wteIZ-dXLy70SgM3dW_w&amp;request_id=5bdaf1e53ef0d748&amp;signature=c2365487fec9d8246d375eb7dee31f942f6c45d947a1a66f0b57101ba6b9e1bb&amp;slot=0
,True,False,Starbucks,[],/adredir?ad_business_id=SP99iLOGKaiUmSKGEWVbZQ&amp;campaign_id=T22mrLH_A9efJLaPPiZvZA&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=1&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-philadelphia-113&amp;request_id=5bdaf1e53ef0d748&amp;signature=e727f6c8561c88875ab7f35b1b69311eeb5d12cf6614b59dcc93612d5df2351d&amp;slot=1,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",,0.0,False,0,,['Penn Center'],+1-445-300-7989,,,,https://biz.yelp.com,[],{},starbucks-philadelphia-113,/adredir?ad_business_id=SP99iLOGKaiUmSKGEWVbZQ&amp;campaign_id=T22mrLH_A9efJLaPPiZvZA&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=1&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695686959%26s%3D0b23f9a231241ca9e3ed14606c9010b7f5d6103593cc176344d644abf2e261ca%26src_bizid%3DSP99iLOGKaiUmSKGEWVbZQ%26url%3Dhttps%253A%252F%252Fwww.starbucks.com%252Fstore-locator%252Fstore%252F1037374%252Fpickup-17th-chestnut-1709-chestnut-st-philadelphia-pa-191034115-us%26website_link_type%3Dwebsite&amp;request_id=5bdaf1e53ef0d748&amp;signature=83bc7aa73110d433b9de9667568c0e66cfe9b3d0cc6893c936242acacf16f6a0&amp;slot=1
91.0,False,False,Dunkin’,[],/biz/dunkin-cherry-hill-2?osq=cafe,"[{'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",$,2.1,False,21,,[],(856) 216-0928,,,,,[],{},dunkin-cherry-hill-2,https://locations.dunkindonuts.com/en/nj/cherry-hill/1402-brace-rd/358933
92.0,False,False,Dunkin’,[],/biz/dunkin-mount-laurel-5?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Evesham%2C+NJ'}]",$,2.4,False,25,,[],(856) 581-4907,,,,,[],{},dunkin-mount-laurel-5,https://locations.dunkindonuts.com/en/nj/mount-laurel/3370-route-38/350915
93.0,False,False,Coffee Beanery,[],/biz/coffee-beanery-cherry-hill?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",,0.0,False,0,,[],(856) 662-1585,,,,,[],{},coffee-beanery-cherry-hill,
94.0,False,False,7-Eleven,[],/biz/7-eleven-mount-laurel-2?osq=cafe,"[{'title': 'Convenience Stores', 'url': '/search?find_desc=Convenience+Stores&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",$,3.1,False,7,,[],(856) 608-1488,,,,,[],{},7-eleven-mount-laurel-2,https://www.7-eleven.com/locations/nj/mount-laurel/3163-marne-highway-33336
95.0,False,False,Dunkin’,[],/biz/dunkin-somerdale-2?osq=cafe,"[{'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Evesham%2C+NJ'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Evesham%2C+NJ'}]",$,3.7,False,9,,[],(856) 344-7096,,,,,[],{},dunkin-somerdale-2,https://locations.dunkindonuts.com/en/nj/somerdale/150-s-white-horse-pike/301061
