,True,False,"Red, White &amp; Brewed",[],/adredir?ad_business_id=fMV59wQPx-Ox6uVRXQ5xgQ&amp;campaign_id=mQQmgPDAF-_lu0EvyYipAg&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fred-white-and-brewed-lincoln-2&amp;request_id=67883bebf6a7612f&amp;signature=168fb0f21c7dd7230fd6920cb6cdf0851552008195492f9116ef6ef1c103b679&amp;slot=0,"[{'title': 'Coffee Roasteries', 'url': '/search?find_desc=Coffee+Roasteries&amp;find_loc=Seekonk%2C+MA'}]",,0.0,True,0,,[],(401) 402-0343,,,,https://biz.yelp.com,[],{},red-white-and-brewed-lincoln-2,/adredir?ad_business_id=fMV59wQPx-Ox6uVRXQ5xgQ&amp;campaign_id=mQQmgPDAF-_lu0EvyYipAg&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695681992%26s%3D080c0c71869c15c492b2fe7dab253a04a1a8ca7efb69f26fea8e49b47e3c5c9f%26src_bizid%3DfMV59wQPx-Ox6uVRXQ5xgQ%26url%3Dhttps%253A%252F%252Fredwhitebrewed.com%26website_link_type%3Dwebsite&amp;request_id=67883bebf6a7612f&amp;signature=17900f05f2f557e4923f6edb3f5bb898ba68ecc2e5317fe653384ce99ca0ef38&amp;slot=0
,True,False,DQ/Orange Julius,[],/adredir?ad_business_id=11ZM3Uvi8N-zskjWAD3M2Q&amp;campaign_id=A3GdfeeojYg5j8bPsAAdGw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdq-orange-julius-providence&amp;request_id=67883bebf6a7612f&amp;signature=bf5630103cb2616edf31cd004876304b913c1c6242d762cd8e8223ebe5d2ebf2&amp;slot=1,"[{'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Seekonk%2C+MA'}]",,3.3,True,16,,['Smith Hill'],+1-401-654-6084,,,,https://biz.yelp.com,[],{},dq-orange-julius-providence,/adredir?ad_business_id=11ZM3Uvi8N-zskjWAD3M2Q&amp;campaign_id=A3GdfeeojYg5j8bPsAAdGw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695681992%26s%3D226fbce33438f3703c0d8331fa229164c60e47dadd7bc2a8e9727637c37bd31d%26src_bizid%3D11ZM3Uvi8N-zskjWAD3M2Q%26url%3Dhttps%253A%252F%252Fwww.dairyqueen.com%252Fen-us%252Flocations%252FRI%252FProvidence%252FProvidence-Place-Mall%252F13571%252F%26website_link_type%3Dwebsite&amp;request_id=67883bebf6a7612f&amp;signature=5346c4bd99981ae9806658527df46a99e96059fae8aa2d6b178c68fc8c3b8370&amp;slot=1
91.0,False,False,Three Sisters,[],/biz/three-sisters-providence?osq=bakeries,"[{'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Seekonk%2C+MA'}]",$,3.9,True,501,,['Summit'],(401) 273-7230,,,,,[],{},three-sisters-providence,http://www.threesistersri.com
92.0,False,False,The Bakery at Plant City,[],/biz/the-bakery-at-plant-city-providence?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Cupcakes', 'url': '/search?find_desc=Cupcakes&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Seekonk%2C+MA'}]",,3.0,True,2,,['Fox Point'],(401) 429-2029,,,,,[],{},the-bakery-at-plant-city-providence,http://plantcitypvd.com/bakery
93.0,False,False,Hartley’s Pork Pie,[],/biz/hartleys-pork-pie-lincoln?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Seekonk%2C+MA'}]",$,4.8,True,36,,[],(401) 726-1295,,,,,[],{},hartleys-pork-pie-lincoln,
94.0,False,False,Colonial Bakery,[],/biz/colonial-bakery-cumberland?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Seekonk%2C+MA'}]",$,4.5,True,12,,[],(401) 728-7770,,,,,[],{},colonial-bakery-cumberland,
95.0,False,False,Clover Desserts,[],/biz/clover-desserts-providence?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Seekonk%2C+MA'}]",,5.0,True,8,,['Olneyville'],,,,,,[],{},clover-desserts-providence,http://www.cloverdesserts.com
96.0,False,False,Daves Coffee,[],/biz/daves-coffee-02903-0000?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Coffee Roasteries', 'url': '/search?find_desc=Coffee+Roasteries&amp;find_loc=Seekonk%2C+MA'}]",$$,4.3,True,313,,['Fox Point'],(401) 521-1973,,,,,[],{},daves-coffee-02903-0000,http://www.davescoffee.com
97.0,False,False,Small Point Café,[],/biz/small-point-caf%C3%A9-providence-2?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Seekonk%2C+MA'}]",$,3.9,True,402,,['DownCity'],(401) 228-6999,,,,,[],{},small-point-café-providence-2,http://smallpointcafe.com
98.0,False,False,Asian Bakery &amp; Fast Food,[],/biz/asian-bakery-and-fast-food-providence?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Vietnamese', 'url': '/search?find_desc=Vietnamese&amp;find_loc=Seekonk%2C+MA'}, {'title': 'Thai', 'url': '/search?find_desc=Thai&amp;find_loc=Seekonk%2C+MA'}]",$,4.5,True,174,,['Upper South Providence'],(401) 497-6145,,,,,[],{},asian-bakery-and-fast-food-providence,
